"COUNTRY","Country","SEX","Sex","AGE","Age","SERIES","Series","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ESP","Spain","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2010","2010",15.4964514986726,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2011","2011",15.9614815733466,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2012","2012",16.2782970958418,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2013","2013",16.4431409959186,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2014","2014",16.3628952943911,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2015","2015",16.0219993152256,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2016","2016",15.5553082247937,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2017","2017",14.8804155978222,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2018","2018",14.0751284581349,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2019","2019",13.4695160626483,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2020","2020",12.7311232873257,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2021","2021",12.2047704937526,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2000","2000",14.042353938002,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2001","2001",14.1397677818291,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2002","2002",14.2941976863122,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2003","2003",14.3849405705258,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2004","2004",14.4082550434812,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2005","2005",14.2108546718508,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2006","2006",14.3684243551116,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2007","2007",14.3864258999009,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2008","2008",14.4775767520848,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2009","2009",14.8203190430195,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2010","2010",15.1684038614346,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2011","2011",15.4571033546578,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2012","2012",15.6207355804394,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2013","2013",15.7213500526015,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2014","2014",15.6690935832592,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2015","2015",15.3700609270083,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2016","2016",14.9877029230689,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2017","2017",14.385411473206,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2018","2018",13.6855175426919,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2019","2019",13.0710772508025,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2020","2020",12.5214059421378,,
"ESP","Spain","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2021","2021",11.9415198235509,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2000","2000",12.500294818274,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2001","2001",12.7171646977067,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2002","2002",12.9729230627178,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2003","2003",13.1083453377367,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2004","2004",13.0347702554787,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2005","2005",12.7760905577029,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2006","2006",12.4409804586016,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2007","2007",12.1810830026127,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2008","2008",12.0925273099186,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2009","2009",12.0853043712046,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2010","2010",12.0932802829354,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2011","2011",11.8614756047471,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2012","2012",11.7302241690285,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2013","2013",11.4863858880703,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2014","2014",11.0321850539776,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2015","2015",10.8860132660059,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2016","2016",10.9284942277377,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2017","2017",10.8889595081069,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2018","2018",10.9524274047545,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2019","2019",11.0004676936599,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2020","2020",11.1433649289099,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2021","2021",11.1796450016927,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2000","2000",12.3643144131945,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2001","2001",12.6568346907329,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2002","2002",12.8803312085167,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2003","2003",12.9405346426623,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2004","2004",12.8595711297071,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2005","2005",12.5159343927934,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2006","2006",12.1487863822633,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2007","2007",11.9204039302212,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2008","2008",11.8013423695332,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2009","2009",11.7644422533948,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2010","2010",11.7641114771326,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2011","2011",11.5281875448528,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2012","2012",11.3710920516975,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2013","2013",11.1877856448252,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2014","2014",10.784011121095,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2015","2015",10.7137383369822,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2016","2016",10.7552354450167,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2017","2017",10.7377188673163,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2018","2018",10.8479121878446,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2019","2019",10.8022674224085,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2020","2020",10.9479402444545,,
"SWE","Sweden","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2021","2021",10.949273394158,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2000","2000",14.5264765622618,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2001","2001",15.4719907379833,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2002","2002",13.7768634989841,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2003","2003",13.6224374117154,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2004","2004",13.4474839288987,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2005","2005",13.1361439628623,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2006","2006",12.6497301967276,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2007","2007",12.315158731588,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2008","2008",12.1195398553839,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2009","2009",11.629084423963,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2010","2010",11.1929737157186,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2011","2011",10.9653087138868,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2012","2012",10.8149529818823,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2013","2013",10.7286032304,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2014","2014",10.6990157060817,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2015","2015",10.7201089638336,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2016","2016",10.7782541569865,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2017","2017",10.8909157497978,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2018","2018",11.0354872723182,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2019","2019",11.1530409058139,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2020","2020",11.136289962028,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_E","Share of employment","A","Annual","2021","2021",11.26488471283,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2000","2000",14.4421543359027,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2001","2001",15.4305532773434,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2002","2002",13.7425068098072,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2003","2003",13.525298900385,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2004","2004",13.3458509687022,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2005","2005",13.0161056621649,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2006","2006",12.5975038241802,,
"CHE","Switzerland","MW","All persons","3539","35 to 39","PER_L","Share of labour force","A","Annual","2007","2007",12.2973990048476,,
